Client,Project,Sample_Number,Client_Sample_ID,Source,lake.name,NWIS_Station_ID,Date_Sampled,Sample_Type,Collection_Method,Temp,Stage,Record_Number,Sample_Depth,Acid Neutralizing Capacity,Air-equilibrated pH,NH4+,Calcium,Chloride,Chlorophyll a,Dissolved Inorganic Carbon,Dissolved Organic Carbon,Filtered Aluminum,Filtered Calcium,Filtered Iron,Filtered Magnesium,Filtered Potassium,Filtered Silicon,Filtered Sodium,Magnesium,Nitrate,Organic Monomeric Aluminum,pH,Potassium,Silicon,Sodium,Specific Conductance,Sulfate,Total Aluminum,Total Monomeric Aluminum,UV254
USGS Watersheds Group,ALTM,106217-03,63776,040753A,West Pond Stream,4253639,12/4/2017 11:02,Triplicate,Manual,2,,,0,-19.40961075,5.412681103,1.25,21.52864647,4.521299839,,54.50199509,868.010498,9.999760628,,,,,,,6.827857018,1.836699963,3.140000105,5.028532028,5.140467644,45.32909775,20.90097046,11.67000008,13.30679989,9.050458908,4.570000172,0.442000002
USGS Watersheds Group,ALTM,106217-04,63777,040753A,West Pond Stream,4253639,12/4/2017 11:04,Triplicate,Manual,2,,,0,-13.80094147,5.135921001,1.49000001,20.69922066,4.729800224,,54.95992661,851.4084473,8.247695923,,,,,,,6.944896221,1.84800005,3.200000048,5.038567543,5.162906647,45.80312729,21.13374901,11.63000011,13.41049957,8.723507881,4.599999905,0.444000006
USGS Watersheds Group,ALTM,106331-01,64023,040753A,West Pond Stream,4253639,2/27/2018 10:07,Regular,Manual,-0.1,,,0,5.946772575,4.991421223,5.150000095,21.78356743,5.511799812,,,879.9249878,10.92530823,,,,,,,6.631491661,9.855999947,4.340000153,4.919932842,7.230734825,76.83995819,21.3313427,16.13999939,18.70879936,9.635316849,5.75,0.493999988
USGS Watersheds Group,ALTM,106342-01,64114,040753A,West Pond Stream,4253639,4/2/2018 10:00,Regular,Manual,1.4,,,0,-9.701007843,5.062113285,0.037700001,21.79278755,5.835499763,,,902.1054688,9.409762383,,,,,,,6.318099022,4.979400158,4.519999981,5.019937992,7.707282066,77.42536163,21.01902199,14.32999992,15.52540016,10.00260735,5.610000134,0.515999973
USGS Watersheds Group,ALTM,106410-03,64423,040753A,West Pond Stream,4253639,5/2/2018 10:18,Regular,Manual,6.3,,,0,-4.479133606,5.028264046,3.769999981,16.60595131,5.320199966,,,645.3815918,7.128039837,,,,,,,4.677968979,8.168899536,3.410000086,4.97871542,6.547660351,47.72963333,15.06277847,12.96000004,13.38220024,8.875968933,4.78000021,0.351000011
USGS Watersheds Group,ALTM,106486-02,64788,040753A,West Pond Stream,4253639,7/25/2018 10:30,Regular,Manual,19,,,0,17.38510132,5.055910587,0.862999976,19.77928543,5.14109993,,,841.3339844,5.297676086,,,,,,,6.537125111,14.22599983,3.410000086,4.970390797,4.220211506,32.56869888,21.12901306,14,12.27540016,9.645946503,5.119999886,0.43599999
USGS Watersheds Group,ALTM,106586-04,65066,040753A,West Pond Stream,4253639,9/18/2018 10:15,Regular,Manual,,,,0,56.04720306,5.339721203,2.380000114,18.49078941,3.07159996,,,899.8407593,5.65461731,,,,,,,5.950929642,0.776799977,3.150000095,5.104745865,1.244977236,29.5429287,11.56559467,8.31000042,5.510799885,6.839745045,4.309999943,0.42899999
USGS Watersheds Group,ALTM,106696-03,65442,040753A,West Pond Stream,4253639,11/28/2018 12:10,Regular,Manual,1.9,,,0,-6.274632454,4.741431236,0.463,19.61787605,3.557800055,,,812.7258301,7.22974968,,,,,,,6.507282257,1.186800003,2.839999914,5.008656502,3.019564152,38.92887497,19.66903687,12.51000023,14.38759995,7.189134121,3.930000067,0.38499999
USGS Watersheds Group,ALTM,106723-01,65533,040753A,West Pond Stream,4253639,2/5/2019 11:15,Regular,Manual,0.9,,1900649,0,-21.51742363,4.911132336,6.409999847,23.74742889,7.582900047,,,907.1343384,9.847302437,,,,,,,6.967948437,5.092100143,4.289999962,5.203108311,7.66593647,79.23436737,21.72723961,14.28999996,16.28750038,10.10517502,5.510000229,0.49000001
USGS Watersheds Group,ALTM,106775-03,65726,040753A,West Pond Stream,4253639,4/3/2019 10:03,Regular,Manual,1.2,,,0,10.04065704,5.350390911,7.800000191,22.93646812,6.276500225,,,885.6365967,8.86548996,,,,,,,6.314301491,6.171199799,5.380000114,5.102179527,7.431215763,80.9610672,21.52096367,14.78999996,14.55099964,9.193406105,5.960000038,0.48300001
USGS Watersheds Group,ALTM,106825-01,65925,040753A,West Pond Stream,4253639,5/2/2019 9:45,Regular,Manual,8.9,,,0,-1.082571983,5.221179008,1.610000014,17.49287605,5.450399876,,,744.7523804,7.482113361,,,,,,,5.358913422,2.528800011,3.880000114,5.125709534,6.757363319,40.78227615,17.31994247,12.21000004,12.125,7.171438217,4.889999866,0.402999997
USGS Watersheds Group,ALTM,106905-01,66204,040753A,West Pond Stream,4253639,7/9/2019 10:15,Regular,Manual,21,,,,-7.944328308,5.123294353,4.5,18.47994614,4.06619978,,,1028.752197,7.606419563,,,,,,,5.798562527,2.772200108,4.769999981,5.005356312,2.784101963,17.24559212,15.78961945,12.56000042,7.124199867,9.907394409,5.880000114,0.603999972
USGS Watersheds Group,ALTM,106988-01,66427,040753A,West Pond Stream,4253639,9/4/2019 10:15,Regular,Manual,18,,,0,-46.25009155,4.907609463,0.180999994,20.19628143,3.358200073,,,1132.544189,7.523114204,,,,,,,6.14946413,0.469900012,4.269999981,4.799496651,0.754871249,19.58370209,13.62453175,14.34000015,9.092399597,8.488728523,5.679999828,0.552999973
USGS Watersheds Group,ALTM,107096-02,66762,040753A,West Pond Stream,4253639,11/14/2019 11:17,Regular,Manual,1.7,,,0,-4.70045805,5.011121273,0.828999996,17.97496414,6.628099918,,,981.3939209,8.335208893,,,,,,,5.698463917,0.624599993,4.829999924,4.902297497,5.014346123,48.26299286,19.49003983,13.31999969,11.90130043,8.80124855,6.179999828,0.507000029
USGS Watersheds Group,ALTM,107134-01,66983,040753A,West Pond Stream,4253639,2/3/2020 11:25,Regular,Manual,0.9,,,0,,,,20.22426605,7.121500015,,,801.5856323,,,,,,,,6.255972385,10.76259995,5.440000057,,6.632514,76.36504364,19.36939812,,14.65270042,8.651744843,6.820000172,0.439999998
USGS Watersheds Group,ALTM,106145-01,63452,040754A,Squash Pond Stream,4253635,10/12/2017 9:58,Regular,Manual,11.8,,,0,-77.91359711,4.758051872,-0.284000009,13.77672195,7.289400101,,30.14011955,837.5789185,13.86598873,,,,,,,4.943753242,0.271299988,4.519999981,4.959720612,4.966907024,32.9213829,16.58158302,11.06000042,12.35200024,16.77939415,7.059999943,0.419
USGS Watersheds Group,ALTM,106158-01,63520,040754A,Squash Pond Stream,4253635,11/2/2017 9:40,Triplicate,Manual,7.8,,,0,-28.7687664,4.447736263,1.279999971,13.52154636,6.939899921,,33.33730316,1026.229492,23.20930672,,,,,,,4.489767551,4.843100071,7.03000021,4.555002689,6.926255226,65.94345093,18.02229309,17.05999947,16.93289948,24.36907768,11.19999981,0.51700002
USGS Watersheds Group,ALTM,106158-02,63521,040754A,Squash Pond Stream,4253635,11/2/2017 9:42,Triplicate,Manual,7.8,,,0,-56.8651123,4.578528881,1.539999962,13.37768936,7.31619978,,33.08752441,1034.8302,29.42412758,,,,,,,4.514214993,4.900499821,7.079999924,4.551883698,7.047179222,66.12168121,18.03639412,17.20000076,17.02029991,23.73387909,11.19999981,0.51700002
USGS Watersheds Group,ALTM,106158-03,63522,040754A,Squash Pond Stream,4253635,11/2/2017 9:44,Triplicate,Manual,7.8,,,0,-45.62893677,4.5588274,1.789999962,13.33198643,7.692900181,,32.63792038,1039.143066,22.26419067,,,,,,,4.514227867,4.932600021,7.179999828,4.552455902,6.949354172,66.53495789,18.12732124,17.09000015,17.25849915,24.34132195,11.19999981,0.518000007
USGS Watersheds Group,ALTM,106217-01,63774,040754A,Squash Pond Stream,4253635,12/4/2017 10:45,Regular,Manual,1.4,,,0,-17.75501442,4.832221508,1.480000019,17.77747917,5.51240015,,36.60942078,664.248291,16.16347313,,,,,,,4.835659981,10.17660046,4.28000021,4.726085186,3.360770464,84.27786255,22.44014168,15.68000031,21.95059967,18.74786758,7.139999866,0.30399999
USGS Watersheds Group,ALTM,106332-03,64032,040754A,Squash Pond Stream,4253635,2/28/2018 12:50,Regular,Manual,0.8,,,0,-3.472641706,4.582839966,4.010000229,13.39793777,5.135499954,,,666.288147,21.1886158,,,,,,,4.530314445,27.40780067,5.590000153,4.606987953,5.069969654,76.23906708,19.27375221,20.10000038,20.76440048,19.36776352,10.5,0.32100001
USGS Watersheds Group,ALTM,106391-01,64220,040754A,Squash Pond Stream,4253635,4/17/2018 13:25,Triplicate,Manual,0.5,,,0,-29.74384499,4.504665375,2.49000001,13.3488245,5.110300064,,,707.5184937,19.1406765,,,,,,,4.456040859,28.46999931,6.409999847,4.548076153,6.461445332,60.39677048,18.2532711,21.70000076,20.82509995,19.91290665,10.89999962,0.330000013
USGS Watersheds Group,ALTM,106391-02,64221,040754A,Squash Pond Stream,4253635,4/17/2018 13:28,Triplicate,Manual,,,,0,-33.42150497,4.473737717,2,13.26660347,5.393899918,,,728.9662476,19.07638359,,,,,,,4.432693005,28.67550087,6.389999866,4.535871506,5.956285477,60.64640045,18.59370613,22,21.12899971,20.07228851,11.10000038,0.331
USGS Watersheds Group,ALTM,106423-01,64484,040754A,Squash Pond Stream,4253635,5/16/2018 9:57,Triplicate,Manual,12.3,,,0,-5.587282181,4.819683552,0.92900002,11.89128208,7.202199936,,,803.9585571,11.0332222,,,,,,,4.302268505,5.880300045,4.21999979,4.765788555,4.588758945,24.90605736,20.6623497,16.60000038,21.12070084,15.39177227,6.199999809,0.34799999
USGS Watersheds Group,ALTM,106423-02,64485,040754A,Squash Pond Stream,4253635,5/16/2018 10:00,Triplicate,Manual,12.3,,,0,-4.050724506,4.740618229,0.419,11.67359257,4.749400139,,,714.2875366,13.23889828,,,,,,,4.284891605,5.904500008,4.050000191,4.729933262,4.517287731,24.92245293,17.64110184,15.61999989,18.39179993,16.28981972,6.699999809,0.342000008
USGS Watersheds Group,ALTM,106423-03,64486,040754A,Squash Pond Stream,4253635,5/16/2018 10:03,Triplicate,Manual,12.3,,,0,-2.026897669,4.748133659,0.788999975,11.66107273,5.519199848,,,723.4544678,13.27272892,,,,,,,4.196023941,5.968299866,4.110000134,4.730521202,4.605222702,24.94020844,17.53944588,15.39999962,18.30699921,16.34958076,6.78000021,0.335000008
USGS Watersheds Group,ALTM,106673-05,65388,040754A,Squash Pond Stream,4253635,11/15/2018 12:30,Regular,Manual,0.1,,,0,-59.73739243,3.875583172,4.960000038,16.94318771,5.41260004,,,847.262085,20.42512894,,,,,,,5.624450684,8.799799919,6.949999809,4.626599312,2.464709997,77.96763611,21.31062889,20.39999962,30.01070023,21.11594772,10.80000019,0.38499999
USGS Watersheds Group,ALTM,106738-01,65599,040754A,Squash Pond Stream,4253635,2/19/2019 11:03,Regular,Manual,0.3,,,0,-8.36150074,4.244975567,4.420000076,15.42229652,4.346099854,,,720.1573486,19.59418678,,,,,,,4.942856312,21.73310089,5.849999905,4.63147974,3.896169186,82.4006424,19.89228439,20.70000076,23.65279961,20.76161385,10,0.331999987
USGS Watersheds Group,ALTM,106815-03,65889,040754A,Squash Pond Stream,4253635,4/23/2019 10:55,Regular,Manual,10.1,,,0,-41.85070801,4.638842106,4.840000153,12.53545284,4.897999763,,,882.7391968,18.64327049,,,,,,,4.238746166,10.38259983,6.340000153,4.636635303,4.555743694,45.93894196,14.68901634,18.29000092,18.78109932,18.87917709,9.800000191,0.423000008
USGS Watersheds Group,ALTM,106851-02,66001,040754A,Squash Pond Stream,4253635,5/20/2019 11:00,Triplicate,Manual,15.7,,,0,-30.76159096,4.69857502,1.070000052,12.21318054,5.639800072,,,785.4831543,16.60378838,,,,,,,3.963442802,5.255599976,5.730000019,4.672749996,3.493569374,29.55702209,16.24502754,17.12999916,17.74489975,16.02451706,8.850000381,0.381000012
USGS Watersheds Group,ALTM,106851-03,66002,040754A,Squash Pond Stream,4253635,5/20/2019 11:03,Triplicate,Manual,15.7,,,0,-1.838517785,4.702300549,1.220000029,11.75769329,5.124599934,,,781.1453247,16.65140533,,,,,,,3.996982336,5.163000107,5.690000057,4.672951698,3.552512884,29.82428741,16.14444733,16.77000046,17.7628994,15.78132248,8.979999542,0.377999991
USGS Watersheds Group,ALTM,106851-04,66003,040754A,Squash Pond Stream,4253635,5/20/2019 11:06,Triplicate,Manual,15.7,,,0,-22.88296318,4.707239151,1.700000048,11.99216175,5.013000011,,,792.4936523,16.46543884,,,,,,,4.147117138,5.196400166,5.820000172,4.677881241,3.427465439,29.76218987,16.25875282,17.02000046,17.7390995,15.8989439,9.239999771,0.377999991
USGS Watersheds Group,ALTM,106910-02,66229,040754A,Squash Pond Stream,4253635,7/10/2019 10:55,Regular,Manual,16.6,,,,-6.699141979,4.8883605,2.670000076,13.79489803,6.256299973,,,763.6524048,16.11735725,,,,,,,4.73745203,15.69499969,5.989999771,4.645548344,4.07562685,28.56674957,17.78770828,19.04999924,19.28179932,21.42021751,9.380000114,0.361999989
USGS Watersheds Group,ALTM,106982-02,66417,040754A,Squash Pond Stream,4253635,9/3/2019 11:00,Regular,Manual,15.9,,,,-42.15071487,4.675631046,2.400000095,25.26351738,5.685100079,,,919.8981323,17.3151989,,,,,,,8.138982773,5.238299847,5.940000057,4.591834068,1.525192499,51.27453995,12.85764885,22.79999924,40.00579834,18.67602921,10.69999981,0.377000004
USGS Watersheds Group,ALTM,107091-03,66736,040754A,Squash Pond Stream,4253635,11/11/2019 12:10,Regular,Manual,1.9,,,0,-10.9864521,4.653788567,2.049999952,13.63851929,6.280700207,,,915.1606445,19.96685219,,,,,,,4.660778999,4.96089983,7.590000153,4.640870571,2.384080887,65.82356262,16.26714325,18.97999954,21.73130035,20.61602783,11.89999962,0.418000013
USGS Watersheds Group,ALTM,107137-03,67002,040754A,Squash Pond Stream,4253635,2/5/2020 13:15,Regular,Manual,0.6,,,0,,,,14.65825939,4.763999939,,,692.4734497,,,,,,,,5.246576786,18.24559975,6.760000229,,3.05632019,93.81039429,20.16682816,,20.91180038,17.35922623,10.89999962,0.326999992
USGS Watersheds Group,ALTM,106145-06,63457,040777A,Constable Pond Stream,4253630,10/12/2017 11:25,Regular,Manual,12.1,,,0,8.901480675,5.754981995,-0.125,26.18005753,7.970399857,,46.00114822,608.272583,9.517605782,,,,,,,7.873441219,0.379500002,2.369999886,5.536202908,4.997202873,47.52725983,24.45778465,10.69999981,19.59539986,11.44567966,3.700000048,0.294
USGS Watersheds Group,ALTM,106158-05,63523,040777A,Constable Pond Stream,4253630,11/2/2017 10:57,Regular,Manual,8.7,,,0,-38.82223511,5.17855072,0.238000005,24.85778046,6.89989996,,55.37622452,736.00177,12.46351814,,,,,,,7.019831657,2.656100035,3.75,5.09013319,6.533509254,58.61689758,22.72767639,12.28999996,20.70089912,14.67520428,5.829999924,0.34799999
USGS Watersheds Group,ALTM,106217-08,63781,040777A,Constable Pond Stream,4253630,12/4/2017 12:00,Regular,Manual,1,,,0,16.0502739,5.724586487,0.287,27.22168732,5.642499924,,51.97089386,561.1724243,10.60357285,,,,,,,8.235455513,4.466899872,2.589999914,5.350454807,5.180924416,73.00253296,25.6446991,12.59000015,25.78190041,10.94057369,4.429999828,0.245000005
USGS Watersheds Group,ALTM,106332-01,64030,040777A,Constable Pond Stream,4253630,2/28/2018 10:25,Regular,Kemmerer,-0.1,,,0,2.910544157,5.027890682,2.140000105,25.14148331,5.153900146,,,553.2626953,14.11126423,,,,,,,7.32848835,23.89800072,3.599999905,4.992209435,6.554677963,78.37497711,22.46126747,16.54000092,26.04150009,13.43465137,6.699999809,0.240999997
USGS Watersheds Group,ALTM,106388-04,64385,040777A,Constable Pond Stream,4253630,4/25/2018 10:55,Regular,Manual,2.4,,,0,26.8979702,5.053935528,2.180000067,23.83846664,5.345399857,,,532.7723999,11.02021217,,,,,,,6.777736664,16.79439926,3.400000095,4.988722324,6.689328194,67.79373169,20.92113876,16.10000038,24.40439987,12.65691471,5.230000019,0.245000005
USGS Watersheds Group,ALTM,106424-01,64489,040777A,Constable Pond Stream,4253630,5/15/2018 10:05,Regular,Manual,14.8,,,0,13.34502602,5.592922688,0.188999996,25.10315323,4.90170002,,,562.0466309,7.500072479,,,,,,,7.49506855,6.647500038,2.210000038,5.415197849,5.621081829,42.13264465,21.84251595,13.03999996,22.62050056,9.053876877,3.50999999,0.224000007
USGS Watersheds Group,ALTM,106494-01,64697,040777A,Constable Pond Stream,4253630,7/10/2018 9:55,Regular,Manual,19.8,,,0,29.55975723,6.385399818,0.112999998,35.38425446,5.062600136,,,439.1132507,4.866825104,,,,,,,11.24465561,4.472300053,0.720000029,6.338220119,6.341803551,29.5392437,31.2093811,14.72999954,24.03030014,7.671743393,1.200000048,0.180000007
USGS Watersheds Group,ALTM,106592-01,65097,040777A,Constable Pond Stream,4253630,9/20/2018 9:35,Regular,Manual,15.4,,,0,32.55963516,6.653098583,0.26699999,52.62755966,6.762700081,,,423.7268066,4.628212929,,,,,,,15.48845196,4.418700218,0.453999996,6.374251366,7.232319832,44.68967056,38.7921524,17.92000008,25.38050079,9.065547943,0.949999988,0.163000003
USGS Watersheds Group,ALTM,106673-01,65384,040777A,Constable Pond Stream,4253630,11/15/2018 10:45,Regular,Manual,0.1,,,0,-9.296988487,5.087414742,0.674000025,29.33366394,6.64620018,,,643.8412476,11.70156574,,,,,,,9.086583138,4.181900024,3.440000057,5.244521141,5.68392849,66.86557007,26.73483467,15.13000011,28.55800056,12.37009716,5.179999828,0.273999989
USGS Watersheds Group,ALTM,106673-02,65385,040777A,Constable Pond Stream,4253630,11/15/2018 10:48,Regular,Manual,0.1,,,0,23.30067444,4.914822578,1.029999971,28.54454994,6.564199924,,,655.605896,11.49405098,,,,,,,9.003994942,4.023799896,3.670000076,5.262577057,5.879822254,66.55033875,26.24386787,15.09000015,28.2140007,12.52868366,5.03000021,0.27700001
USGS Watersheds Group,ALTM,106673-03,65386,040777A,Constable Pond Stream,4253630,11/15/2018 10:51,Regular,Manual,,,,0,-12.41855335,4.706511021,0.700999975,28.56886101,6.428899765,,,659.7438965,11.92135334,,,,,,,9.058390617,4.104100227,3.440000057,5.204343796,5.6215415,66.73771667,25.90213394,15.01000023,27.18799973,12.84691525,5.360000134,0.275999993
USGS Watersheds Group,ALTM,106732-01,65590,040777A,Constable Pond Stream,4253630,2/14/2019 11:20,Regular,Kemmerer,0,,1900857,0.5,2.583407879,4.722980499,1.950000048,25.12863731,5.882699966,,,556.168457,13.49360371,,,,,,,6.989951611,16.96430016,3.599999905,4.992020607,4.853841782,75.16409302,21.73739624,17,26.49769974,13.89685917,5.769999981,0.244000003
USGS Watersheds Group,ALTM,106774-01,65702,040777A,Constable Pond Stream,4253630,4/2/2019 9:40,Regular,Kemmerer,0.1,,,0,10.27721024,5.109976768,2.160000086,24.79434395,5.471000195,,,577.2249146,13.31220436,,,,,,,7.18978405,16.9885006,4.420000076,4.998455048,5.869221687,78.97150421,22.9089756,16.70999908,24.94179916,13.89730358,6.739999771,0.261000007
USGS Watersheds Group,ALTM,106824-01,65918,040777A,Constable Pond Stream,4253630,5/1/2019 10:04,Regular,Manual,7.4,,,0,-14.19038677,5.284721851,1.179999948,21.73698235,5.341400146,,,548.1255493,10.47087669,,,,,,,6.505679131,7.985599995,3.789999962,5.178949356,5.041608334,52.24456787,18.93162537,14.03999996,22.53339958,10.92998695,6.110000134,0.248999998
USGS Watersheds Group,ALTM,106934-01,66318,040777A,Constable Pond Stream,4253630,7/23/2019 9:53,Regular,Manual,19.4,,,,21.94960213,6.187168598,0.948000014,28.26011848,4.921899796,,,642.68396,5.504535675,,,,,,,8.175458908,0.802100003,2.480000019,5.771754265,3.331220388,43.59028244,22.25376511,12,17.53310013,9.904144287,3.109999895,0.286000013
USGS Watersheds Group,ALTM,106998-01,66462,040777A,Constable Pond Stream,4253630,9/12/2019 9:48,Regular,Manual,16.9,,,,33.49051285,6.274619579,1.220000029,26.45583344,5.66260004,,,667.2955933,5.268420219,,,,,,,8.10337162,0.869599998,2.440000057,5.782698154,3.573968649,40.32363129,22.51463318,12.39000034,17.38019943,9.269351006,3.390000105,0.282999992
USGS Watersheds Group,ALTM,107091-01,66734,040777A,Constable Pond Stream,4253630,11/11/2019 10:38,Regular,Manual,2.4,,,0,11.58361721,5.247346401,1.559999943,24.17002487,7.216100216,,,790.4038086,12.61556816,,,,,,,6.78353548,2.904900074,5.170000076,5.135152817,5.645125389,64.05692291,19.3773613,14.35999966,21.83699989,14.38802719,7.480000019,0.352999985
USGS Watersheds Group,ALTM,107137-01,66999,040777A,Constable Pond Stream,4253630,2/5/2020 10:48,Regular,Manual,0.3,,,0,,,,27.24479675,6.340899944,,,493.5819397,,,,,,,,8.327060699,19.62669945,4.03000021,,5.150402069,86.25502777,23.1907177,,24.88820076,10.69547081,5.840000153,0.224000007
USGS Watersheds Group,ALTM,106156-01,63590,070728A,Otter Lake Stream,1347260,11/7/2017 11:15,Regular,Manual,7.4,,,0,33.8018074,6.135690689,-0.00616,23.83165741,7.777299881,,66.55804443,357.2603455,6.438923836,,,,,,,9.612875938,3.836600065,0.816999972,5.760632038,5.981048107,49.75285339,26.60254669,12.59000015,24.10569954,7.383823395,2.069999933,0.116999999
USGS Watersheds Group,ALTM,106308-02,63978,070728A,Otter Lake Stream,1347260,2/12/2018 13:30,Regular,Manual,-0.1,,,0,-11.56232262,6.053685188,1.080000043,28.98588562,8.823300362,,,270.3035889,7.589763165,,,,,,,12.26660919,24.05109978,1.350000024,5.666779041,5.076728821,84.78577423,32.04222107,14.69999981,31.11050034,8.20525074,2.680000067,0.103
USGS Watersheds Group,ALTM,106363-02,64142,070728A,Otter Lake Stream,1347260,4/9/2018 12:10,Regular,Manual,0.5,,,0,7.112674713,5.430099487,0.70599997,23.30833054,8.013999939,,,278.9709473,8.29119873,,,,,,,9.96043396,24.0678997,1.75999999,5.304569721,5.353899002,73.98272705,27.21057701,15.27000046,27.39900017,8.048347473,3.430000067,0.107000001
USGS Watersheds Group,ALTM,106417-02,64468,070728A,Otter Lake Stream,1347260,5/7/2018 11:52,Regular,Manual,10.4,,,0,5.349340916,5.845421791,0.542999983,23.90089417,6.665599823,,,262.0192261,6.11038208,,,,,,,9.40199852,14.07740021,0.953999996,5.610349655,4.984153271,62.12316513,24.14351654,13.10000038,24.3810997,7.388486862,1.789999962,0.096000001
USGS Watersheds Group,ALTM,106485-02,64781,070728A,Otter Lake Stream,1347260,7/23/2018 11:45,Regular,Manual,22.3,,,0,30.47562027,6.414889812,1.960000038,27.31219292,7.545499802,,,242.453125,2.247804642,,,,,,,13.18317986,0.324499995,-0.513000011,6.047933578,4.7141366,15.09928226,33.70767593,14.18999958,25.15460014,2.548948288,0.337000012,0.061000001
